,index,Lat,Lon,Temp
4418,34,-2.9,-60.56,297.009
4419,35,-2.5,-55.0,299.387
4420,36,-2.9,-60.56,295.405
4421,37,-2.5,-55.0,298.504
4422,38,-2.9,-60.56,293.249
4423,39,-2.5,-55.0,297.181
4424,40,-2.9,-60.56,291.927
4425,41,-2.5,-55.0,296.289
4426,42,-2.9,-60.56,291.67798
4427,43,-2.5,-55.0,296.043
4428,44,-2.9,-60.56,292.675
4429,45,-2.5,-55.0,296.68
4430,46,-2.9,-60.56,293.75598
4431,47,-2.5,-55.0,297.39398
4432,48,-2.9,-60.56,297.73898
4433,49,-2.5,-55.0,299.516
4434,50,-2.9,-60.56,297.655
4435,51,-2.5,-55.0,299.331
4436,52,-2.9,-60.56,297.613
4437,53,-2.5,-55.0,299.332
4438,54,-2.9,-60.56,297.503
4439,55,-2.5,-55.0,299.14798
4440,56,-2.9,-60.56,293.69998
4441,57,-2.5,-55.0,297.035
4442,58,-2.9,-60.56,291.814
4443,59,-2.5,-55.0,295.89398
4444,60,-2.9,-60.56,291.33
4445,61,-2.5,-55.0,295.755
4446,0,-2.9,-60.56,292.116
4447,1,-2.5,-55.0,295.836
4448,2,-2.9,-60.56,293.448
4449,3,-2.5,-55.0,296.37
4450,4,-2.9,-60.56,298.70398
4451,5,-2.5,-55.0,299.608
4452,6,-2.9,-60.56,298.79
4453,7,-2.5,-55.0,299.539
4454,8,-2.9,-60.56,298.979
4455,9,-2.5,-55.0,300.081
4456,10,-2.9,-60.56,298.973
4457,11,-2.5,-55.0,299.84
4458,12,-2.9,-60.56,298.893
4459,13,-2.5,-55.0,300.021
4460,14,-2.9,-60.56,299.371
4461,15,-2.5,-55.0,300.705
4462,16,-2.9,-60.56,299.37698
4463,17,-2.5,-55.0,300.997
4464,18,-2.9,-60.56,299.064
4465,19,-2.5,-55.0,300.796
4466,20,-2.9,-60.56,299.158
4467,21,-2.5,-55.0,300.798
4468,22,-2.9,-60.56,299.56198
4469,23,-2.5,-55.0,300.859
4470,24,-2.9,-60.56,298.787
4471,25,-2.5,-55.0,300.125
4472,26,-2.9,-60.56,298.45398
4473,27,-2.5,-55.0,299.874
4474,28,-2.9,-60.56,293.75198
4475,29,-2.5,-55.0,297.443
4476,30,-2.9,-60.56,291.69
4477,31,-2.5,-55.0,296.05298
4478,32,-2.9,-60.56,291.5
4479,33,-2.5,-55.0,296.169
4480,34,-2.9,-60.56,292.854
4481,35,-2.5,-55.0,297.51898
4482,36,-2.9,-60.56,294.33798
4483,37,-2.5,-55.0,298.048
4484,38,-2.9,-60.56,296.72598
4485,39,-2.5,-55.0,299.237
4486,40,-2.9,-60.56,299.526
4487,41,-2.5,-55.0,300.445
4488,42,-2.9,-60.56,299.258
4489,43,-2.5,-55.0,300.10498
4490,44,-2.9,-60.56,299.23898
4491,45,-2.5,-55.0,300.33798
4492,46,-2.9,-60.56,298.916
4493,47,-2.5,-55.0,300.19998
4494,48,-2.9,-60.56,298.77798
4495,49,-2.5,-55.0,300.371
4496,50,-2.9,-60.56,298.932
4497,51,-2.5,-55.0,300.307
4498,52,-2.9,-60.56,295.643
4499,53,-2.5,-55.0,298.029
4500,54,-2.9,-60.56,294.859
4501,55,-2.5,-55.0,297.991
4502,0,-2.9,-60.56,294.11798
4503,1,-2.5,-55.0,297.462
4504,2,-2.9,-60.56,294.172
4505,3,-2.5,-55.0,297.21
4506,4,-2.9,-60.56,294.796
4507,5,-2.5,-55.0,297.667
4508,6,-2.9,-60.56,300.27298
4509,7,-2.5,-55.0,301.589
4510,8,-2.9,-60.56,300.034
4511,9,-2.5,-55.0,301.34
4512,10,-2.9,-60.56,299.636
4513,11,-2.5,-55.0,300.643
4514,12,-2.9,-60.56,299.014
4515,13,-2.5,-55.0,300.19098
4516,14,-2.9,-60.56,298.866
4517,15,-2.5,-55.0,300.221
4518,16,-2.9,-60.56,298.01898
4519,17,-2.5,-55.0,299.839
4520,18,-2.9,-60.56,297.133
4521,19,-2.5,-55.0,299.16
4522,20,-2.9,-60.56,296.005
4523,21,-2.5,-55.0,298.481
4524,22,-2.9,-60.56,296.048
4525,23,-2.5,-55.0,298.758
4526,24,-2.9,-60.56,296.362
4527,25,-2.5,-55.0,298.547
4528,26,-2.9,-60.56,296.482
4529,27,-2.5,-55.0,298.632
4530,28,-2.9,-60.56,294.953
4531,29,-2.5,-55.0,298.447
4532,30,-2.9,-60.56,294.05298
4533,31,-2.5,-55.0,298.287
4534,32,-2.9,-60.56,293.744
4535,33,-2.5,-55.0,298.296
4536,34,-2.9,-60.56,294.137
4537,35,-2.5,-55.0,298.543
4538,36,-2.9,-60.56,295.293
4539,37,-2.5,-55.0,299.201
4540,38,-2.9,-60.56,295.72598
4541,39,-2.5,-55.0,299.202
4542,40,-2.9,-60.56,296.301
4543,41,-2.5,-55.0,299.837
4544,42,-2.9,-60.56,297.784
4545,43,-2.5,-55.0,300.16098
4546,44,-2.9,-60.56,298.521
4547,45,-2.5,-55.0,300.098
4548,46,-2.9,-60.56,297.702
4549,47,-2.5,-55.0,299.564
4550,48,-2.9,-60.56,297.337
4551,49,-2.5,-55.0,299.34198
4552,50,-2.9,-60.56,297.184
4553,51,-2.5,-55.0,299.241
4554,52,-2.9,-60.56,297.408
4555,53,-2.5,-55.0,299.732
4556,54,-2.9,-60.56,296.216
4557,55,-2.5,-55.0,299.61798
4558,56,-2.9,-60.56,295.19598
4559,57,-2.5,-55.0,299.237
4560,58,-2.9,-60.56,294.86398
4561,59,-2.5,-55.0,299.05798
4562,60,-2.9,-60.56,295.24698
4563,61,-2.5,-55.0,299.195
4564,0,-2.9,-60.56,295.623
4565,1,-2.5,-55.0,299.199
4566,2,-2.9,-60.56,296.585
4567,3,-2.5,-55.0,299.623
4568,4,-2.9,-60.56,295.965
4569,5,-2.5,-55.0,299.474
4570,6,-2.9,-60.56,295.402
4571,7,-2.5,-55.0,299.288
4572,8,-2.9,-60.56,295.106
4573,9,-2.5,-55.0,298.667
4574,10,-2.9,-60.56,295.399
4575,11,-2.5,-55.0,299.712
4576,12,-2.9,-60.56,296.383
4577,13,-2.5,-55.0,299.742
4578,14,-2.9,-60.56,298.71298
4579,15,-2.5,-55.0,300.573
4580,16,-2.9,-60.56,297.775
4581,17,-2.5,-55.0,299.956
4582,18,-2.9,-60.56,297.44598
4583,19,-2.5,-55.0,299.909
4584,20,-2.9,-60.56,297.195
4585,21,-2.5,-55.0,299.478
4586,22,-2.9,-60.56,296.537
4587,23,-2.5,-55.0,298.955
4588,24,-2.9,-60.56,295.67398
4589,25,-2.5,-55.0,298.938
4590,26,-2.9,-60.56,295.22598
4591,27,-2.5,-55.0,298.998
4592,28,-2.9,-60.56,294.268
4593,29,-2.5,-55.0,298.956
4594,30,-2.9,-60.56,293.595
4595,31,-2.5,-55.0,297.682
4596,32,-2.9,-60.56,293.33398
4597,33,-2.5,-55.0,297.544
4598,34,-2.9,-60.56,293.25198
4599,35,-2.5,-55.0,297.392
4600,36,-2.9,-60.56,293.61
4601,37,-2.5,-55.0,297.939
4602,38,-2.9,-60.56,294.313
4603,39,-2.5,-55.0,298.178
4604,40,-2.9,-60.56,294.37698
4605,41,-2.5,-55.0,298.141
4606,42,-2.9,-60.56,296.751
4607,43,-2.5,-55.0,298.986
4608,44,-2.9,-60.56,298.8
4609,45,-2.5,-55.0,299.966
4610,46,-2.9,-60.56,295.742
4611,47,-2.5,-55.0,298.234
4612,48,-2.9,-60.56,295.24698
4613,49,-2.5,-55.0,297.917
4614,50,-2.9,-60.56,294.223
4615,51,-2.5,-55.0,297.738
4616,52,-2.9,-60.56,293.49698
4617,53,-2.5,-55.0,297.354
4618,54,-2.9,-60.56,293.57098
4619,55,-2.5,-55.0,297.193
4620,56,-2.9,-60.56,293.804
4621,57,-2.5,-55.0,297.08398
4622,58,-2.9,-60.56,294.197
4623,59,-2.5,-55.0,297.692
4624,0,-2.9,-60.56,294.231
4625,1,-2.5,-55.0,297.667
4626,2,-2.9,-60.56,293.805
4627,3,-2.5,-55.0,297.505
4628,4,-2.9,-60.56,293.294
4629,5,-2.5,-55.0,297.514
4630,6,-2.9,-60.56,293.311
4631,7,-2.5,-55.0,298.346
4632,8,-2.9,-60.56,293.00198
4633,9,-2.5,-55.0,297.865
4634,10,-2.9,-60.56,293.26498
4635,11,-2.5,-55.0,297.901
4636,12,-2.9,-60.56,293.13
4637,13,-2.5,-55.0,297.94098
4638,14,-2.9,-60.56,294.078
4639,15,-2.5,-55.0,298.25
4640,16,-2.9,-60.56,294.293
4641,17,-2.5,-55.0,298.524
4642,18,-2.9,-60.56,294.725
4643,19,-2.5,-55.0,298.95398
4644,20,-2.9,-60.56,296.18298
4645,21,-2.5,-55.0,299.719
4646,22,-2.9,-60.56,295.837
4647,23,-2.5,-55.0,299.125
4648,24,-2.9,-60.56,294.53598
4649,25,-2.5,-55.0,298.447
4650,26,-2.9,-60.56,293.895
4651,27,-2.5,-55.0,298.07498
4652,28,-2.9,-60.56,293.13098
4653,29,-2.5,-55.0,297.50198
4654,30,-2.9,-60.56,292.727
4655,31,-2.5,-55.0,297.358
4656,32,-2.9,-60.56,293.262
4657,33,-2.5,-55.0,297.468
4658,34,-2.9,-60.56,294.258
4659,35,-2.5,-55.0,298.09
4660,36,-2.9,-60.56,295.419
4661,37,-2.5,-55.0,298.639
4662,38,-2.9,-60.56,297.096
4663,39,-2.5,-55.0,299.544
4664,40,-2.9,-60.56,296.598
4665,41,-2.5,-55.0,299.632
4666,42,-2.9,-60.56,296.461
4667,43,-2.5,-55.0,299.426
4668,44,-2.9,-60.56,296.737
4669,45,-2.5,-55.0,299.48898
4670,46,-2.9,-60.56,296.172
4671,47,-2.5,-55.0,299.095
4672,48,-2.9,-60.56,295.69998
4673,49,-2.5,-55.0,299.197
4674,50,-2.9,-60.56,294.906
4675,51,-2.5,-55.0,298.496
4676,52,-2.9,-60.56,295.242
4677,53,-2.5,-55.0,298.38
4678,54,-2.9,-60.56,295.65
4679,55,-2.5,-55.0,298.283
4680,56,-2.9,-60.56,295.625
4681,57,-2.5,-55.0,298.177
4682,58,-2.9,-60.56,295.236
4683,59,-2.5,-55.0,297.914
4684,60,-2.9,-60.56,294.366
4685,61,-2.5,-55.0,297.34
4686,0,-2.9,-60.56,294.223
4687,1,-2.5,-55.0,297.178
4688,2,-2.9,-60.56,294.241
4689,3,-2.5,-55.0,297.102
4690,4,-2.9,-60.56,294.248
4691,5,-2.5,-55.0,296.953
4692,6,-2.9,-60.56,294.035
4693,7,-2.5,-55.0,296.664
4694,8,-2.9,-60.56,293.69098
4695,9,-2.5,-55.0,296.442
4696,10,-2.9,-60.56,293.697
4697,11,-2.5,-55.0,296.36798
4698,12,-2.9,-60.56,294.913
4699,13,-2.5,-55.0,297.28
4700,14,-2.9,-60.56,295.6
4701,15,-2.5,-55.0,297.539
4702,16,-2.9,-60.56,295.56198
4703,17,-2.5,-55.0,297.401
4704,18,-2.9,-60.56,295.432
4705,19,-2.5,-55.0,297.564
4706,20,-2.9,-60.56,295.08798
4707,21,-2.5,-55.0,297.745
4708,22,-2.9,-60.56,294.462
4709,23,-2.5,-55.0,297.857
4710,24,-2.9,-60.56,293.813
4711,25,-2.5,-55.0,297.638
4712,26,-2.9,-60.56,294.171
4713,27,-2.5,-55.0,297.652
4714,28,-2.9,-60.56,295.099
4715,29,-2.5,-55.0,297.71
4716,30,-2.9,-60.56,295.219
4717,31,-2.5,-55.0,297.53
4718,32,-2.9,-60.56,295.845
4719,33,-2.5,-55.0,298.944
4720,34,-2.9,-60.56,296.07498
4721,35,-2.5,-55.0,298.984
4722,36,-2.9,-60.56,296.184
4723,37,-2.5,-55.0,298.93698
4724,38,-2.9,-60.56,295.679
4725,39,-2.5,-55.0,298.082
4726,40,-2.9,-60.56,294.88998
4727,41,-2.5,-55.0,298.10098
4728,42,-2.9,-60.56,295.192
4729,43,-2.5,-55.0,297.81198
4730,44,-2.9,-60.56,295.465
4731,45,-2.5,-55.0,298.208
4732,46,-2.9,-60.56,299.06198
4733,47,-2.5,-55.0,302.007
4734,48,-2.9,-60.56,298.944
4735,49,-2.5,-55.0,302.167
4736,50,-2.9,-60.56,299.258
4737,51,-2.5,-55.0,302.185
4738,52,-2.9,-60.56,299.66098
4739,53,-2.5,-55.0,302.12
4740,54,-2.9,-60.56,299.30798
4741,55,-2.5,-55.0,301.957
4742,56,-2.9,-60.56,297.184
4743,57,-2.5,-55.0,299.235
4744,58,-2.9,-60.56,296.82498
4745,59,-2.5,-55.0,299.47
4746,0,-2.9,-60.56,296.805
4747,1,-2.5,-55.0,298.33798
4748,2,-2.9,-60.56,295.754
4749,3,-2.5,-55.0,298.077
4750,4,-2.9,-60.56,295.923
4751,5,-2.5,-55.0,298.305
4752,6,-2.9,-60.56,296.013
4753,7,-2.5,-55.0,297.99298
4754,8,-2.9,-60.56,297.202
4755,9,-2.5,-55.0,298.905
4756,10,-2.9,-60.56,298.225
4757,11,-2.5,-55.0,300.057
4758,12,-2.9,-60.56,298.544
4759,13,-2.5,-55.0,300.16998
4760,14,-2.9,-60.56,298.072
4761,15,-2.5,-55.0,300.111
4762,16,-2.9,-60.56,297.35498
4763,17,-2.5,-55.0,300.043
4764,18,-2.9,-60.56,296.326
4765,19,-2.5,-55.0,299.646
4766,20,-2.9,-60.56,295.781
4767,21,-2.5,-55.0,298.07
4768,22,-2.9,-60.56,295.788
4769,23,-2.5,-55.0,298.31
4770,24,-2.9,-60.56,295.478
4771,25,-2.5,-55.0,298.207
4772,26,-2.9,-60.56,294.895
4773,27,-2.5,-55.0,297.266
4774,28,-2.9,-60.56,296.35
4775,29,-2.5,-55.0,298.112
4776,30,-2.9,-60.56,299.599
4777,31,-2.5,-55.0,300.599
4778,32,-2.9,-60.56,297.211
4779,33,-2.5,-55.0,298.955
4780,34,-2.9,-60.56,295.988
4781,35,-2.5,-55.0,298.22998
4782,36,-2.9,-60.56,295.675
4783,37,-2.5,-55.0,298.005
4784,38,-2.9,-60.56,295.563
4785,39,-2.5,-55.0,297.51498
4786,40,-2.9,-60.56,295.12698
4787,41,-2.5,-55.0,297.373
4788,42,-2.9,-60.56,295.085
4789,43,-2.5,-55.0,297.50598
4790,44,-2.9,-60.56,295.363
4791,45,-2.5,-55.0,297.619
4792,46,-2.9,-60.56,296.32
4793,47,-2.5,-55.0,297.50598
4794,48,-2.9,-60.56,298.55798
4795,49,-2.5,-55.0,299.656
4796,50,-2.9,-60.56,296.986
4797,51,-2.5,-55.0,297.735
4798,52,-2.9,-60.56,296.74698
4799,53,-2.5,-55.0,297.77
4800,54,-2.9,-60.56,296.214
4801,55,-2.5,-55.0,297.676
4802,56,-2.9,-60.56,296.234
4803,57,-2.5,-55.0,297.741
4804,58,-2.9,-60.56,295.52298
4805,59,-2.5,-55.0,297.901
4806,60,-2.9,-60.56,295.798
4807,61,-2.5,-55.0,297.998
4808,0,-2.9,-60.56,299.79498
4809,1,-2.5,-55.0,303.16998
4810,2,-2.9,-60.56,299.813
4811,3,-2.5,-55.0,303.25198
4812,4,-2.9,-60.56,299.593
4813,5,-2.5,-55.0,303.254
4814,6,-2.9,-60.56,300.01498
4815,7,-2.5,-55.0,303.22998
4816,8,-2.9,-60.56,299.961
4817,9,-2.5,-55.0,302.994
4818,10,-2.9,-60.56,295.866
4819,11,-2.5,-55.0,299.292
4820,12,-2.9,-60.56,295.626
4821,13,-2.5,-55.0,299.33798
4822,14,-2.9,-60.56,294.892
4823,15,-2.5,-55.0,298.992
4824,16,-2.9,-60.56,294.70898
4825,17,-2.5,-55.0,297.479
4826,18,-2.9,-60.56,295.022
4827,19,-2.5,-55.0,297.415
4828,20,-2.9,-60.56,299.587
4829,21,-2.5,-55.0,303.211
4830,22,-2.9,-60.56,299.422
4831,23,-2.5,-55.0,303.285
4832,24,-2.9,-60.56,299.32
4833,25,-2.5,-55.0,303.288
4834,26,-2.9,-60.56,299.625
4835,27,-2.5,-55.0,303.248
4836,28,-2.9,-60.56,299.432
4837,29,-2.5,-55.0,302.947
4838,30,-2.9,-60.56,295.609
4839,31,-2.5,-55.0,298.823
4840,32,-2.9,-60.56,295.833
4841,33,-2.5,-55.0,298.706
4842,34,-2.9,-60.56,295.749
4843,35,-2.5,-55.0,298.037
4844,36,-2.9,-60.56,295.668
4845,37,-2.5,-55.0,298.046
4846,38,-2.9,-60.56,295.686
4847,39,-2.5,-55.0,297.856
4848,40,-2.9,-60.56,295.729
4849,41,-2.5,-55.0,297.604
4850,42,-2.9,-60.56,295.573
4851,43,-2.5,-55.0,297.791
4852,44,-2.9,-60.56,295.87
4853,45,-2.5,-55.0,298.34198
4854,46,-2.9,-60.56,295.809
4855,47,-2.5,-55.0,299.56
4856,48,-2.9,-60.56,295.843
4857,49,-2.5,-55.0,298.248
4858,50,-2.9,-60.56,295.38498
4859,51,-2.5,-55.0,297.887
4860,52,-2.9,-60.56,295.136
4861,53,-2.5,-55.0,297.34198
4862,54,-2.9,-60.56,295.057
4863,55,-2.5,-55.0,297.38098
4864,56,-2.9,-60.56,295.236
4865,57,-2.5,-55.0,297.665
4866,58,-2.9,-60.56,294.962
4867,59,-2.5,-55.0,297.38
4868,60,-2.9,-60.56,295.094
4869,61,-2.5,-55.0,298.569
4870,0,-2.9,-60.56,296.037
4871,1,-2.5,-55.0,298.561
4872,2,-2.9,-60.56,296.26498
4873,3,-2.5,-55.0,298.241
4874,4,-2.9,-60.56,295.96298
4875,5,-2.5,-55.0,298.25198
4876,6,-2.9,-60.56,295.887
4877,7,-2.5,-55.0,298.51898
4878,8,-2.9,-60.56,295.55798
4879,9,-2.5,-55.0,297.858
4880,10,-2.9,-60.56,295.573
4881,11,-2.5,-55.0,297.869
4882,12,-2.9,-60.56,295.783
4883,13,-2.5,-55.0,297.839
4884,14,-2.9,-60.56,295.95898
4885,15,-2.5,-55.0,297.66098
4886,16,-2.9,-60.56,295.914
4887,17,-2.5,-55.0,297.56
4888,18,-2.9,-60.56,296.047
4889,19,-2.5,-55.0,297.219
4890,20,-2.9,-60.56,296.38
4891,21,-2.5,-55.0,297.386
4892,22,-2.9,-60.56,296.318
4893,23,-2.5,-55.0,297.539
4894,24,-2.9,-60.56,296.412
4895,25,-2.5,-55.0,297.594
4896,26,-2.9,-60.56,296.198
4897,27,-2.5,-55.0,297.557
4898,28,-2.9,-60.56,295.88
4899,29,-2.5,-55.0,297.53
4900,30,-2.9,-60.56,295.705
4901,31,-2.5,-55.0,297.615
4902,32,-2.9,-60.56,295.971
4903,33,-2.5,-55.0,296.926
4904,34,-2.9,-60.56,296.242
4905,35,-2.5,-55.0,297.46
4906,36,-2.9,-60.56,296.901
4907,37,-2.5,-55.0,298.74698
4908,38,-2.9,-60.56,296.759
4909,39,-2.5,-55.0,298.41
4910,40,-2.9,-60.56,296.52
4911,41,-2.5,-55.0,298.35098
4912,42,-2.9,-60.56,296.488
4913,43,-2.5,-55.0,298.185
4914,44,-2.9,-60.56,295.591
4915,45,-2.5,-55.0,297.772
4916,46,-2.9,-60.56,295.46
4917,47,-2.5,-55.0,297.71
4918,48,-2.9,-60.56,297.178
4919,49,-2.5,-55.0,299.288
4920,50,-2.9,-60.56,295.285
4921,51,-2.5,-55.0,297.211
4922,52,-2.9,-60.56,295.702
4923,53,-2.5,-55.0,297.337
4924,54,-2.9,-60.56,296.304
4925,55,-2.5,-55.0,297.82
4926,56,-2.9,-60.56,296.632
4927,57,-2.5,-55.0,297.85498
4928,58,-2.9,-60.56,297.75
4929,59,-2.5,-55.0,299.522
4930,0,-2.9,-60.56,296.72598
4931,1,-2.5,-55.0,298.608
4932,2,-2.9,-60.56,296.71698
4933,3,-2.5,-55.0,299.083
4934,4,-2.9,-60.56,296.427
4935,5,-2.5,-55.0,299.276
4936,6,-2.9,-60.56,296.628
4937,7,-2.5,-55.0,299.358
4938,8,-2.9,-60.56,295.926
4939,9,-2.5,-55.0,299.137
4940,10,-2.9,-60.56,299.732
4941,11,-2.5,-55.0,304.08
4942,12,-2.9,-60.56,300.541
4943,13,-2.5,-55.0,304.149
4944,14,-2.9,-60.56,300.168
4945,15,-2.5,-55.0,304.134
4946,16,-2.9,-60.56,300.359
4947,17,-2.5,-55.0,304.13
4948,18,-2.9,-60.56,299.981
4949,19,-2.5,-55.0,303.629
4950,20,-2.9,-60.56,297.986
4951,21,-2.5,-55.0,300.956
4952,22,-2.9,-60.56,297.309
4953,23,-2.5,-55.0,300.828
4954,24,-2.9,-60.56,297.186
4955,25,-2.5,-55.0,300.527
4956,26,-2.9,-60.56,297.08
4957,27,-2.5,-55.0,300.29898
4958,28,-2.9,-60.56,297.306
4959,29,-2.5,-55.0,300.378
4960,30,-2.9,-60.56,297.089
4961,31,-2.5,-55.0,299.759
4962,32,-2.9,-60.56,297.378
4963,33,-2.5,-55.0,299.609
4964,34,-2.9,-60.56,298.54
4965,35,-2.5,-55.0,299.938
4966,36,-2.9,-60.56,299.349
4967,37,-2.5,-55.0,300.91098
4968,38,-2.9,-60.56,299.938
4969,39,-2.5,-55.0,303.53598
4970,40,-2.9,-60.56,300.109
4971,41,-2.5,-55.0,303.974
4972,42,-2.9,-60.56,299.681
4973,43,-2.5,-55.0,304.07898
4974,44,-2.9,-60.56,299.93698
4975,45,-2.5,-55.0,304.051
4976,46,-2.9,-60.56,299.927
4977,47,-2.5,-55.0,303.97
4978,48,-2.9,-60.56,296.866
4979,49,-2.5,-55.0,299.389
4980,50,-2.9,-60.56,299.714
4981,51,-2.5,-55.0,303.904
4982,52,-2.9,-60.56,299.953
4983,53,-2.5,-55.0,304.09
4984,54,-2.9,-60.56,302.58798
4985,55,-2.5,-55.0,304.078
4986,56,-2.9,-60.56,301.675
4987,57,-2.5,-55.0,304.07498
4988,58,-2.9,-60.56,299.652
4989,59,-2.5,-55.0,304.117
4990,60,-2.9,-60.56,294.676
4991,61,-2.5,-55.0,298.065
4992,0,-2.9,-60.56,293.724
4993,1,-2.5,-55.0,297.44998
4994,2,-2.9,-60.56,293.543
4995,3,-2.5,-55.0,297.231
4996,4,-2.9,-60.56,294.336
4997,5,-2.5,-55.0,297.478
4998,6,-2.9,-60.56,295.89798
4999,7,-2.5,-55.0,298.378
5000,8,-2.9,-60.56,299.035
5001,9,-2.5,-55.0,299.408
5002,10,-2.9,-60.56,298.814
5003,11,-2.5,-55.0,299.128
5004,12,-2.9,-60.56,298.803
5005,13,-2.5,-55.0,299.734
5006,14,-2.9,-60.56,297.668
5007,15,-2.5,-55.0,299.147
5008,16,-2.9,-60.56,297.633
5009,17,-2.5,-55.0,298.929
5010,18,-2.9,-60.56,297.651
5011,19,-2.5,-55.0,298.98898
5012,20,-2.9,-60.56,297.746
5013,21,-2.5,-55.0,299.06198
5014,22,-2.9,-60.56,298.47598
5015,23,-2.5,-55.0,299.119
5016,24,-2.9,-60.56,300.21298
5017,25,-2.5,-55.0,300.259
5018,26,-2.9,-60.56,301.672
5019,27,-2.5,-55.0,301.477
5020,28,-2.9,-60.56,301.616
5021,29,-2.5,-55.0,301.499
5022,30,-2.9,-60.56,301.60098
5023,31,-2.5,-55.0,301.40298
5024,32,-2.9,-60.56,301.754
5025,33,-2.5,-55.0,301.479
5026,34,-2.9,-60.56,301.529
5027,35,-2.5,-55.0,301.715
5028,36,-2.9,-60.56,301.499
5029,37,-2.5,-55.0,301.68698
5030,38,-2.9,-60.56,301.089
5031,39,-2.5,-55.0,301.61
5032,40,-2.9,-60.56,300.085
5033,41,-2.5,-55.0,301.555
5034,42,-2.9,-60.56,300.841
5035,43,-2.5,-55.0,301.659
5036,44,-2.9,-60.56,301.362
5037,45,-2.5,-55.0,301.995
5038,46,-2.9,-60.56,300.98898
5039,47,-2.5,-55.0,301.58
5040,48,-2.9,-60.56,300.872
5041,49,-2.5,-55.0,301.35498
5042,50,-2.9,-60.56,300.846
5043,51,-2.5,-55.0,301.227
5044,52,-2.9,-60.56,300.51898
5045,53,-2.5,-55.0,301.13098
5046,54,-2.9,-60.56,300.33398
5047,55,-2.5,-55.0,301.085
5048,56,-2.9,-60.56,300.55
5049,57,-2.5,-55.0,301.18
5050,58,-2.9,-60.56,300.599
5051,59,-2.5,-55.0,300.85098
5052,0,-2.9,-60.56,300.788
5053,1,-2.5,-55.0,301.008
5054,2,-2.9,-60.56,300.70898
5055,3,-2.5,-55.0,301.195
5056,4,-2.9,-60.56,300.668
5057,5,-2.5,-55.0,300.904
5058,6,-2.9,-60.56,300.495
5059,7,-2.5,-55.0,300.837
5060,8,-2.9,-60.56,299.54498
5061,9,-2.5,-55.0,300.712
5062,10,-2.9,-60.56,297.72598
5063,11,-2.5,-55.0,300.556
5064,12,-2.9,-60.56,298.45898
5065,13,-2.5,-55.0,300.664
5066,14,-2.9,-60.56,298.568
5067,15,-2.5,-55.0,299.647
5068,16,-2.9,-60.56,297.415
5069,17,-2.5,-55.0,298.827
5070,18,-2.9,-60.56,296.591
5071,19,-2.5,-55.0,298.538
5072,20,-2.9,-60.56,294.964
5073,21,-2.5,-55.0,298.262
5074,22,-2.9,-60.56,294.73898
5075,23,-2.5,-55.0,297.827
5076,24,-2.9,-60.56,296.11398
5077,25,-2.5,-55.0,298.34
5078,26,-2.9,-60.56,299.102
5079,27,-2.5,-55.0,299.666
5080,28,-2.9,-60.56,299.85498
5081,29,-2.5,-55.0,300.572
5082,30,-2.9,-60.56,299.615
5083,31,-2.5,-55.0,300.737
5084,32,-2.9,-60.56,299.63998
5085,33,-2.5,-55.0,301.236
5086,34,-2.9,-60.56,299.852
5087,35,-2.5,-55.0,301.28198
5088,36,-2.9,-60.56,300.04
5089,37,-2.5,-55.0,301.331
5090,38,-2.9,-60.56,299.849
5091,39,-2.5,-55.0,301.315
5092,40,-2.9,-60.56,299.828
5093,41,-2.5,-55.0,301.31598
5094,42,-2.9,-60.56,300.422
5095,43,-2.5,-55.0,302.004
5096,44,-2.9,-60.56,300.54898
5097,45,-2.5,-55.0,301.503
5098,46,-2.9,-60.56,300.935
5099,47,-2.5,-55.0,302.064
5100,48,-2.9,-60.56,300.99
5101,49,-2.5,-55.0,302.982
5102,50,-2.9,-60.56,300.917
5103,51,-2.5,-55.0,302.996
5104,52,-2.9,-60.56,300.982
5105,53,-2.5,-55.0,302.873
5106,54,-2.9,-60.56,301.102
5107,55,-2.5,-55.0,302.623
5108,56,-2.9,-60.56,301.32498
5109,57,-2.5,-55.0,301.654
5110,58,-2.9,-60.56,300.972
5111,59,-2.5,-55.0,301.712
5112,60,-2.9,-60.56,300.72
5113,61,-2.5,-55.0,301.47598
5114,0,-2.9,-60.56,300.419
5115,1,-2.5,-55.0,301.38
5116,2,-2.9,-60.56,300.623
5117,3,-2.5,-55.0,301.324
5118,4,-2.9,-60.56,300.96
5119,5,-2.5,-55.0,301.645
5120,6,-2.9,-60.56,301.098
5121,7,-2.5,-55.0,301.96
5122,8,-2.9,-60.56,297.19598
5123,9,-2.5,-55.0,299.71
5124,10,-2.9,-60.56,296.004
5125,11,-2.5,-55.0,299.69
5126,12,-2.9,-60.56,295.115
5127,13,-2.5,-55.0,298.79898
5128,14,-2.9,-60.56,295.617
5129,15,-2.5,-55.0,298.876
5130,16,-2.9,-60.56,296.06
5131,17,-2.5,-55.0,298.151
5132,18,-2.9,-60.56,299.12198
5133,19,-2.5,-55.0,300.623
5134,20,-2.9,-60.56,299.914
5135,21,-2.5,-55.0,301.71
5136,22,-2.9,-60.56,300.207
5137,23,-2.5,-55.0,301.552
5138,24,-2.9,-60.56,300.03598
5139,25,-2.5,-55.0,301.178
5140,26,-2.9,-60.56,299.556
5141,27,-2.5,-55.0,300.865
5142,28,-2.9,-60.56,299.07098
5143,29,-2.5,-55.0,300.569
5144,30,-2.9,-60.56,298.999
5145,31,-2.5,-55.0,300.66
